"Phono.orig","Phono","n_phon","P01","P02","P03","P04","P05","P06","P07","P08","P09","Pfreq01","Pfreq02","Pfreq03","Pfreq04","Pfreq05","Pfreq06","Pfreq07","Pfreq08","Pfreq09","Pfreq_sum","Pfreq_mean","B0102","B0203","B0304","B0405","B0506","B0607","B0708","B0809","Bfreq0102","Bfreq0203","Bfreq0304","Bfreq0405","Bfreq0506","Bfreq0607","Bfreq0708","Bfreq0809","Bfreq_sum","Bfreq_mean","CondTP01","CondTP02","CondTP03","CondTP04","CondTP05","CondTP06","CondTP07","CondTP08","CondTP09","N_sum","N_prop","N_loc_mean","N_loc_sd","N_loc_mean_norm","N_loc_sd_norm","neighbors"
"k^t","k_t",3,"k","_","t",NA,NA,NA,NA,NA,NA,0.0990566037735849,0.123222748815166,0.121827411167513,NA,NA,NA,NA,NA,NA,0.344106763756263,0.114702254585421,"k_","_t",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0446748622705512,0.0223374311352756,0.0990566037735849,0.142857142857143,0.333333333333333,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,1.5,1,0.5,0.333333333333333,"b_t S_t k_p k_t p_t"
"labi","labi",4,"l","a","b","i",NA,NA,NA,NA,NA,0.0613207547169811,0.232227488151659,0.0456852791878173,0.131147540983607,NA,NA,NA,NA,NA,0.470381063040064,0.117595265760016,"la","ab","bi",NA,NA,NA,NA,NA,0.014218009478673,0.0203045685279188,0.0163934426229508,NA,NA,NA,NA,NA,0.0509160206295426,0.0169720068765142,0.0613207547169811,0.230769230769231,0.333333333333333,1,NA,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.25,NA,"babi labi"
"lak","lak",3,"l","a","k",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.232227488151659,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.379842659112295,0.126614219704098,"la","ak",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0446748622705512,0.0223374311352756,0.0613207547169811,0.230769230769231,0.333333333333333,NA,NA,NA,NA,NA,NA,7,0.0330188679245283,1.33333333333333,0.983192080250175,0.444444444444444,0.327730693416725,"blak Sak klak lak lat l_k rak"
"lat","lat",3,"l","a","t",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.232227488151659,0.121827411167513,NA,NA,NA,NA,NA,NA,0.415375654036153,0.138458551345384,"la","at",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0446748622705512,0.0223374311352756,0.0613207547169811,0.230769230769231,0.333333333333333,NA,NA,NA,NA,NA,NA,8,0.0377358490566038,1.14285714285714,0.852168103246347,0.380952380952381,0.284056034415449,"dat gat Sat lak lat pat plat _lat"
"lid","lid",3,"l","i","d",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.151658767772512,0.0355329949238579,NA,NA,NA,NA,NA,NA,0.248512517413351,0.0828375058044503,"li","id",NA,NA,NA,NA,NA,NA,0.023696682464455,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0440012509923738,0.0220006254961869,0.0613207547169811,0.384615384615385,0.2,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,1.8,1.09544511501033,0.6,0.365148371670111,"did lid lig lip rid sid"
"lig","lig",3,"l","i","g",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.151658767772512,0.0152284263959391,NA,NA,NA,NA,NA,NA,0.228207948885432,0.076069316295144,"li","ig",NA,NA,NA,NA,NA,NA,0.023696682464455,0.0101522842639594,NA,NA,NA,NA,NA,NA,0.0338489667284144,0.0169244833642072,0.0613207547169811,0.384615384615385,0.4,NA,NA,NA,NA,NA,NA,3,0.0141509433962264,3,0,1,0,"lid lig lip"
"lig^l","lig_l",5,"l","i","g","_","l",NA,NA,NA,NA,0.0613207547169811,0.151658767772512,0.0152284263959391,0.180327868852459,0.175438596491228,NA,NA,NA,NA,0.583974414229119,0.116794882845824,"li","ig","g_","_l",NA,NA,NA,NA,0.023696682464455,0.0101522842639594,0.0163934426229508,0.157894736842105,NA,NA,NA,NA,0.20813714619347,0.0520342865483676,0.0613207547169811,0.384615384615385,0.4,0.5,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"lig_l"
"lip","lip",3,"l","i","p",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.151658767772512,0.0761421319796954,NA,NA,NA,NA,NA,NA,0.289121654469188,0.0963738848230628,"li","ip",NA,NA,NA,NA,NA,NA,0.023696682464455,0.0253807106598985,NA,NA,NA,NA,NA,NA,0.0490773931243535,0.0245386965621767,0.0613207547169811,0.384615384615385,0.2,NA,NA,NA,NA,NA,NA,8,0.0377358490566038,1.64285714285714,1.02933172958178,0.547619047619048,0.343110576527259,"dip Sip kip lid lig lip lup slip"
"list","list",4,"l","i","s","t",NA,NA,NA,NA,NA,0.0613207547169811,0.151658767772512,0.0558375634517767,0.131147540983607,NA,NA,NA,NA,NA,0.399964626924876,0.0999911567312191,"li","is","st",NA,NA,NA,NA,NA,0.023696682464455,0.0203045685279188,0.0327868852459016,NA,NA,NA,NA,NA,0.0767881362382754,0.0255960454127585,0.0613207547169811,0.384615384615385,0.2,1,NA,NA,NA,NA,NA,3,0.0141509433962264,1,0,0.25,0,"bist ist list"
"lup","lup",3,"l","u","p",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.0853080568720379,0.0761421319796954,NA,NA,NA,NA,NA,NA,0.222770943568714,0.0742569811895715,"lu","up",NA,NA,NA,NA,NA,NA,0.00947867298578199,0.0101522842639594,NA,NA,NA,NA,NA,NA,0.0196309572497414,0.00981547862487069,0.0613207547169811,0.153846153846154,0.5,NA,NA,NA,NA,NA,NA,3,0.0141509433962264,2.5,0.707106781186548,0.833333333333333,0.235702260395516,"lip lup lus"
"lus","lus",3,"l","u","s",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.0853080568720379,0.0558375634517767,NA,NA,NA,NA,NA,NA,0.202466375040796,0.0674887916802652,"lu","us",NA,NA,NA,NA,NA,NA,0.00947867298578199,0.0101522842639594,NA,NA,NA,NA,NA,NA,0.0196309572497414,0.00981547862487069,0.0613207547169811,0.153846153846154,0.5,NA,NA,NA,NA,NA,NA,2,0.00943396226415094,3,NA,1,NA,"lup lus"
"l^k","l_k",3,"l","_","k",NA,NA,NA,NA,NA,NA,0.0613207547169811,0.123222748815166,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.270837919775802,0.0902793065919339,"l_","_k",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0355329949238579,NA,NA,NA,NA,NA,NA,0.0497510044025309,0.0248755022012654,0.0613207547169811,0.230769230769231,1,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,1.7,1.09544511501033,0.566666666666667,0.365148371670111,"b_k d_k lak l_k l_ki s_k"
"l^kS^ri","l_kS_ri",7,"l","_","k","S","_","r","i",NA,NA,0.0613207547169811,0.123222748815166,0.0862944162436548,0.040983606557377,0.192982456140351,0.0384615384615385,0.181818181818182,NA,NA,0.72508370275325,0.103583386107607,"l_","_k","kS","S_","_r","ri",NA,NA,0.014218009478673,0.0355329949238579,0.00819672131147541,0.0526315789473684,0.0384615384615385,0.0909090909090909,NA,NA,0.239949934032004,0.0399916556720007,0.0613207547169811,0.230769230769231,1,0.333333333333333,1,1,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"l_kS_ri"
"l^ki","l_ki",4,"l","_","k","i",NA,NA,NA,NA,NA,0.0613207547169811,0.123222748815166,0.0862944162436548,0.131147540983607,NA,NA,NA,NA,NA,0.401985460759408,0.100496365189852,"l_","_k","ki",NA,NA,NA,NA,NA,0.014218009478673,0.0355329949238579,0.00819672131147541,NA,NA,NA,NA,NA,0.0579477257140063,0.0193159085713354,0.0613207547169811,0.230769230769231,1,0.333333333333333,NA,NA,NA,NA,NA,2,0.00943396226415094,4,NA,1,NA,"l_k l_ki"
"pak^t","pak_t",5,"p","a","k","_","t",NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.0862944162436548,0.180327868852459,0.210526315789474,NA,NA,NA,NA,0.846168541867435,0.169233708373487,"pa","ak","k_","_t",NA,NA,NA,NA,0.0616113744075829,0.0304568527918782,0.0163934426229508,0.0350877192982456,NA,NA,NA,NA,0.143549389120658,0.0358873472801644,0.136792452830189,0.448275862068966,0.0769230769230769,1,1,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.2,NA,"pak_t rak_t"
"pal^si","pal_si",6,"p","a","l","_","s","i",NA,NA,NA,0.136792452830189,0.232227488151659,0.0862944162436548,0.180327868852459,0.0526315789473684,0.115384615384615,NA,NA,NA,0.803658420409945,0.133943070068324,"pa","al","l_","_s","si",NA,NA,NA,0.0616113744075829,0.0203045685279188,0.0163934426229508,0.0350877192982456,0.0384615384615385,NA,NA,NA,0.171858643318237,0.0343717286636473,0.136792452830189,0.448275862068966,0.0769230769230769,1,1,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pal_si"
"pap","pap",3,"p","a","p",NA,NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.0761421319796954,NA,NA,NA,NA,NA,NA,0.445162072961543,0.148387357653848,"pa","ap",NA,NA,NA,NA,NA,NA,0.0616113744075829,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0920682271994611,0.0460341135997306,0.136792452830189,0.448275862068966,0.153846153846154,NA,NA,NA,NA,NA,NA,7,0.0330188679245283,2.08333333333333,1.20069424362186,0.694444444444445,0.400231414540619,"Sap kap pap pap_ par pat tap"
"pap^","pap_",4,"p","a","p","_",NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.0761421319796954,0.180327868852459,NA,NA,NA,NA,NA,0.625489941814002,0.1563724854535,"pa","ap","p_",NA,NA,NA,NA,NA,0.0616113744075829,0.0304568527918782,0.0245901639344262,NA,NA,NA,NA,NA,0.116658391133887,0.0388861303779624,0.136792452830189,0.448275862068966,0.153846153846154,0.5,NA,NA,NA,NA,NA,2,0.00943396226415094,4,NA,1,NA,"pap pap_"
"par","par",3,"p","a","r",NA,NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,NA,NA,NA,NA,NA,NA,0.49592349428134,0.165307831427113,"pa","ar",NA,NA,NA,NA,NA,NA,0.0616113744075829,0.0913705583756345,NA,NA,NA,NA,NA,NA,0.152981932783217,0.0764909663916087,0.136792452830189,0.448275862068966,0.461538461538462,NA,NA,NA,NA,NA,NA,9,0.0424528301886792,2.125,1.21743289636138,0.708333333333333,0.405810965453793,"ar bar kar pap par park part pat tar"
"parS^l","parS_l",6,"p","a","r","S","_","l",NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,0.040983606557377,0.192982456140351,0.153846153846154,NA,NA,NA,0.883735710825222,0.147289285137537,"pa","ar","rS","S_","_l",NA,NA,NA,0.0616113744075829,0.0913705583756345,0.00819672131147541,0.0526315789473684,0.115384615384615,NA,NA,NA,0.329194848426677,0.0658389696853353,0.136792452830189,0.448275862068966,0.461538461538462,0.166666666666667,1,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"parS_l"
"park","park",4,"p","a","r","k",NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,0.0737704918032787,NA,NA,NA,NA,NA,0.569693986084619,0.142423496521155,"pa","ar","rk",NA,NA,NA,NA,NA,0.0616113744075829,0.0913705583756345,0.0245901639344262,NA,NA,NA,NA,NA,0.177572096717644,0.0591906989058812,0.136792452830189,0.448275862068966,0.461538461538462,0.166666666666667,NA,NA,NA,NA,NA,7,0.0330188679245283,1.91666666666667,1.62532048121799,0.479166666666667,0.406330120304497,"ark bark dark par park part spark"
"part","part",4,"p","a","r","t",NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,0.131147540983607,NA,NA,NA,NA,NA,0.627071035264946,0.156767758816237,"pa","ar","rt",NA,NA,NA,NA,NA,0.0616113744075829,0.0913705583756345,0.0327868852459016,NA,NA,NA,NA,NA,0.185768818029119,0.0619229393430397,0.136792452830189,0.448275862068966,0.461538461538462,0.5,NA,NA,NA,NA,NA,8,0.0377358490566038,2.57142857142857,1.69382632493642,0.642857142857143,0.423456581234105,"art dart par park part parti pat _part"
"parti","parti",5,"p","a","r","t","i",NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,0.131147540983607,0.105263157894737,NA,NA,NA,NA,0.732334193159683,0.146466838631937,"pa","ar","rt","ti",NA,NA,NA,NA,0.0616113744075829,0.0913705583756345,0.0327868852459016,0.0350877192982456,NA,NA,NA,NA,0.220856537327365,0.0552141343318412,0.136792452830189,0.448275862068966,0.461538461538462,0.5,0.333333333333333,NA,NA,NA,NA,3,0.0141509433962264,4.75,0.353553390593274,0.95,0.0707106781186548,"part parti partli"
"partli","partli",6,"p","a","r","t","l","i",NA,NA,NA,0.136792452830189,0.232227488151659,0.126903553299492,0.131147540983607,0.175438596491228,0.115384615384615,NA,NA,NA,0.91789424714079,0.152982374523465,"pa","ar","rt","tl","li",NA,NA,NA,0.0616113744075829,0.0913705583756345,0.0327868852459016,0.0175438596491228,0.0384615384615385,NA,NA,NA,0.24177421613978,0.0483548432279561,0.136792452830189,0.448275862068966,0.461538461538462,0.5,0.333333333333333,1,NA,NA,NA,2,0.00943396226415094,5,NA,0.833333333333333,NA,"parti partli"
"pas^bli","pas_bli",7,"p","a","s","_","b","l","i",NA,NA,0.136792452830189,0.232227488151659,0.0558375634517767,0.180327868852459,0.0526315789473684,0.153846153846154,0.181818181818182,NA,NA,0.993481287897787,0.141925898271112,"pa","as","s_","_b","bl","li",NA,NA,0.0616113744075829,0.0101522842639594,0.0245901639344262,0.0526315789473684,0.0384615384615385,0.0909090909090909,NA,NA,0.278356030923966,0.0463926718206611,0.136792452830189,0.448275862068966,0.153846153846154,1,1,0.5,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pas_bli"
"pas^b^l","pas_b_l",7,"p","a","s","_","b","_","l",NA,NA,0.136792452830189,0.232227488151659,0.0558375634517767,0.180327868852459,0.0526315789473684,0.230769230769231,0.454545454545455,NA,NA,1.34313163754814,0.191875948221162,"pa","as","s_","_b","b_","_l",NA,NA,0.0616113744075829,0.0101522842639594,0.0245901639344262,0.0526315789473684,0.0769230769230769,0.363636363636364,NA,NA,0.589544842112778,0.0982574736854629,0.136792452830189,0.448275862068966,0.153846153846154,1,1,0.5,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pas_b_l"
"pat","pat",3,"p","a","t",NA,NA,NA,NA,NA,NA,0.136792452830189,0.232227488151659,0.121827411167513,NA,NA,NA,NA,NA,NA,0.49084735214936,0.163615784049787,"pa","at",NA,NA,NA,NA,NA,NA,0.0616113744075829,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0920682271994611,0.0460341135997306,0.136792452830189,0.448275862068966,0.0769230769230769,NA,NA,NA,NA,NA,NA,11,0.0518867924528302,1.65,0.914391114956347,0.55,0.304797038318782,"dat gat Sat lat pap par part pat plat p_t spat"
"pi","pi",2,"p","i",NA,NA,NA,NA,NA,NA,NA,0.136792452830189,0.151658767772512,NA,NA,NA,NA,NA,NA,NA,0.288451220602701,0.14422561030135,"pi",NA,NA,NA,NA,NA,NA,NA,0.018957345971564,NA,NA,NA,NA,NA,NA,NA,0.018957345971564,0.018957345971564,0.136792452830189,0.137931034482759,NA,NA,NA,NA,NA,NA,NA,8,0.0377358490566038,1.42857142857143,0.7319250547114,0.714285714285714,0.3659625273557,"bi Si ki pi pik pis si ti"
"pik","pik",3,"p","i","k",NA,NA,NA,NA,NA,NA,0.136792452830189,0.151658767772512,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.374745636846355,0.124915212282118,"pi","ik",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0152284263959391,NA,NA,NA,NA,NA,NA,0.0341857723675031,0.0170928861837515,0.136792452830189,0.137931034482759,0.25,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,1.875,1.31497781983829,0.625,0.438325939946097,"pi pik pis sik spik"
"pip^l","pip_l",5,"p","i","p","_","l",NA,NA,NA,NA,0.136792452830189,0.151658767772512,0.0761421319796954,0.180327868852459,0.175438596491228,NA,NA,NA,NA,0.720359817926083,0.144071963585217,"pi","ip","p_","_l",NA,NA,NA,NA,0.018957345971564,0.0253807106598985,0.0245901639344262,0.157894736842105,NA,NA,NA,NA,0.226822957407994,0.0567057393519985,0.136792452830189,0.137931034482759,0.25,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pip_l"
"pis","pis",3,"p","i","s",NA,NA,NA,NA,NA,NA,0.136792452830189,0.151658767772512,0.0558375634517767,NA,NA,NA,NA,NA,NA,0.344288784054477,0.114762928018159,"pi","is",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0392619144994828,0.0196309572497414,0.136792452830189,0.137931034482759,0.25,NA,NA,NA,NA,NA,NA,4,0.0188679245283019,2.33333333333333,1.15470053837925,0.777777777777778,0.38490017945975,"pi pik pis sis"
"plat","plat",4,"p","l","a","t",NA,NA,NA,NA,NA,0.136792452830189,0.0663507109004739,0.111675126903553,0.131147540983607,NA,NA,NA,NA,NA,0.445965831617822,0.111491457904456,"pl","la","at",NA,NA,NA,NA,NA,0.014218009478673,0.0203045685279188,0.0327868852459016,NA,NA,NA,NA,NA,0.0673094632524934,0.0224364877508311,0.136792452830189,0.103448275862069,0.333333333333333,1,NA,NA,NA,NA,NA,4,0.0188679245283019,1.33333333333333,0.577350269189626,0.333333333333333,0.144337567297406,"lat pat plat _lat"
"pl^g","pl_g",4,"p","l","_","g",NA,NA,NA,NA,NA,0.136792452830189,0.0663507109004739,0.0812182741116751,0.0491803278688525,NA,NA,NA,NA,NA,0.33354176571119,0.0833854414277976,"pl","l_","_g",NA,NA,NA,NA,NA,0.014218009478673,0.0253807106598985,0.0327868852459016,NA,NA,NA,NA,NA,0.0723856053844731,0.0241285351281577,0.136792452830189,0.103448275862069,0.666666666666667,0.5,NA,NA,NA,NA,NA,3,0.0141509433962264,2.5,2.12132034355964,0.625,0.530330085889911,"pl_g pl_s sl_g"
"pl^s","pl_s",4,"p","l","_","s",NA,NA,NA,NA,NA,0.136792452830189,0.0663507109004739,0.0812182741116751,0.0573770491803279,NA,NA,NA,NA,NA,0.341738487022666,0.0854346217556664,"pl","l_","_s",NA,NA,NA,NA,NA,0.014218009478673,0.0253807106598985,0.0245901639344262,NA,NA,NA,NA,NA,0.0641888840729977,0.0213962946909992,0.136792452830189,0.103448275862069,0.666666666666667,0.5,NA,NA,NA,NA,NA,2,0.00943396226415094,4,NA,1,NA,"pl_g pl_s"
"prab^bli","prab_bli",8,"p","r","a","b","_","b","l","i",NA,0.136792452830189,0.180094786729858,0.111675126903553,0.0327868852459016,0.192982456140351,0.0769230769230769,0.454545454545455,0.333333333333333,NA,1.51913357265172,0.189891696581465,"pr","ra","ab","b_","_b","bl","li",NA,0.028436018957346,0.0406091370558376,0.0163934426229508,0.0526315789473684,0.0769230769230769,0.0909090909090909,0.333333333333333,NA,0.639235678749004,0.0913193826784291,0.136792452830189,0.206896551724138,0.833333333333333,0.4,1,1,0.5,1,NA,1,0.00471698113207547,NA,NA,NA,NA,"prab_bli"
"prab^b^l","prab_b_l",8,"p","r","a","b","_","b","_","l",NA,0.136792452830189,0.180094786729858,0.111675126903553,0.0327868852459016,0.192982456140351,0.0769230769230769,0.0909090909090909,0.333333333333333,NA,1.15549720901535,0.144437151126919,"pr","ra","ab","b_","_b","b_","_l",NA,0.028436018957346,0.0406091370558376,0.0163934426229508,0.0526315789473684,0.0769230769230769,0.0909090909090909,0.333333333333333,NA,0.639235678749004,0.0913193826784291,0.136792452830189,0.206896551724138,0.833333333333333,0.4,1,1,0.5,1,NA,1,0.00471698113207547,NA,NA,NA,NA,"prab_b_l"
"pradus","pradus",6,"p","r","a","d","u","s",NA,NA,NA,0.136792452830189,0.180094786729858,0.111675126903553,0.0901639344262295,0.0175438596491228,0.0384615384615385,NA,NA,NA,0.574731699000491,0.0957886165000818,"pr","ra","ad","du","us",NA,NA,NA,0.028436018957346,0.0406091370558376,0.0163934426229508,0.0175438596491228,0.0384615384615385,NA,NA,NA,0.141443996746796,0.0282887993493591,0.136792452830189,0.206896551724138,0.833333333333333,0.4,0.5,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pradus"
"prad^kt","prad_kt",7,"p","r","a","d","_","k","t",NA,NA,0.136792452830189,0.180094786729858,0.111675126903553,0.0901639344262295,0.192982456140351,0.0384615384615385,0.181818181818182,NA,NA,0.9319884773099,0.133141211044271,"pr","ra","ad","d_","_k","kt",NA,NA,0.028436018957346,0.0406091370558376,0.0163934426229508,0.0175438596491228,0.0384615384615385,0.0909090909090909,NA,NA,0.232353087655887,0.0387255146093144,0.136792452830189,0.206896551724138,0.833333333333333,0.4,0.5,1,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"prad_kt"
"pragr^s","pragr_s",7,"p","r","a","g","r","_","s",NA,NA,0.136792452830189,0.180094786729858,0.111675126903553,0.0491803278688525,0.0350877192982456,0.230769230769231,0.0909090909090909,NA,NA,0.83450873530902,0.119215533615574,"pr","ra","ag","gr","r_","_s",NA,NA,0.028436018957346,0.0406091370558376,0.00819672131147541,0.0175438596491228,0.0384615384615385,0.0909090909090909,NA,NA,0.224156366344411,0.0373593943907352,0.136792452830189,0.206896551724138,0.833333333333333,0.2,1,1,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"pragr_s"
"prist","prist",5,"p","r","i","s","t",NA,NA,NA,NA,0.136792452830189,0.180094786729858,0.0761421319796954,0.0573770491803279,0.210526315789474,NA,NA,NA,NA,0.660932736509543,0.132186547301909,"pr","ri","is","st",NA,NA,NA,NA,0.028436018957346,0.0406091370558376,0.00819672131147541,0.0701754385964912,NA,NA,NA,NA,0.14741731592115,0.0368543289802875,0.136792452830189,0.206896551724138,0.166666666666667,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"prist"
