"Phono.orig","Phono","n_phon","P01","P02","P03","P04","P05","P06","P07","P08","P09","Pfreq01","Pfreq02","Pfreq03","Pfreq04","Pfreq05","Pfreq06","Pfreq07","Pfreq08","Pfreq09","Pfreq_sum","Pfreq_mean","B0102","B0203","B0304","B0405","B0506","B0607","B0708","B0809","Bfreq0102","Bfreq0203","Bfreq0304","Bfreq0405","Bfreq0506","Bfreq0607","Bfreq0708","Bfreq0809","Bfreq_sum","Bfreq_mean","CondTP01","CondTP02","CondTP03","CondTP04","CondTP05","CondTP06","CondTP07","CondTP08","CondTP09","N_sum","N_prop","N_loc_mean","N_loc_sd","N_loc_mean_norm","N_loc_sd_norm","neighbors"
"pul","pul",3,"p","u","l",NA,NA,NA,NA,NA,NA,0.136792452830189,0.0853080568720379,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.308394925945881,0.102798308648627,"pu","ul",NA,NA,NA,NA,NA,NA,0.004739336492891,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0250439050208098,0.0125219525104049,0.136792452830189,0.0344827586206897,1,NA,NA,NA,NA,NA,NA,4,0.0188679245283019,1,0,0.333333333333333,0,"kul pul rul tul"
"p^lis","p_lis",5,"p","_","l","i","s",NA,NA,NA,NA,0.136792452830189,0.123222748815166,0.0862944162436548,0.131147540983607,0.0526315789473684,NA,NA,NA,NA,0.530088737819984,0.106017747563997,"p_","_l","li","is",NA,NA,NA,NA,0.00947867298578199,0.0101522842639594,0.040983606557377,0.0175438596491228,NA,NA,NA,NA,0.0781584234562412,0.0195396058640603,0.136792452830189,0.0689655172413793,0.5,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"p_lis"
"p^t","p_t",3,"p","_","t",NA,NA,NA,NA,NA,NA,0.136792452830189,0.123222748815166,0.121827411167513,NA,NA,NA,NA,NA,NA,0.381842612812867,0.127280870937622,"p_","_t",NA,NA,NA,NA,NA,NA,0.00947867298578199,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0399355257776602,0.0199677628888301,0.136792452830189,0.0689655172413793,0.5,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,1.25,0.5,0.416666666666667,0.166666666666667,"b_t S_t k_t pat p_t"
"rab","rab",3,"r","a","b",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.232227488151659,0.0456852791878173,NA,NA,NA,NA,NA,NA,0.343950503188533,0.114650167729511,"ra","ab",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0392619144994828,0.0196309572497414,0.0660377358490566,0.285714285714286,0.25,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,2.25,0.957427107756338,0.75,0.319142369252113,"bab rab rad rak r_b"
"rad","rad",3,"r","a","d",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.232227488151659,0.0355329949238579,NA,NA,NA,NA,NA,NA,0.333798218924573,0.111266072974858,"ra","ad",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0152284263959391,NA,NA,NA,NA,NA,NA,0.0341857723675031,0.0170928861837515,0.0660377358490566,0.285714285714286,0.25,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,2,1,0.666666666666667,0.333333333333333,"ad gad rab rad rak rid"
"rak","rak",3,"r","a","k",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.232227488151659,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.38455964024437,0.128186546748123,"ra","ak",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0494141987634422,0.0247070993817211,0.0660377358490566,0.285714285714286,0.5,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,2,1.15470053837925,0.666666666666667,0.38490017945975,"Sak lak rab rad rak"
"rak^t","rak_t",5,"r","a","k","_","t",NA,NA,NA,NA,0.0660377358490566,0.232227488151659,0.0862944162436548,0.180327868852459,0.210526315789474,NA,NA,NA,NA,0.775413824886303,0.155082764977261,"ra","ak","k_","_t",NA,NA,NA,NA,0.018957345971564,0.0304568527918782,0.0163934426229508,0.0350877192982456,NA,NA,NA,NA,0.100895360684639,0.0252238401711596,0.0660377358490566,0.285714285714286,0.5,0.5,1,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.2,NA,"pak_t rak_t"
"rid","rid",3,"r","i","d",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.151658767772512,0.0355329949238579,NA,NA,NA,NA,NA,NA,0.253229498545426,0.0844098328484754,"ri","id",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0345225780065918,0.0172612890032959,0.0660377358490566,0.214285714285714,0.333333333333333,NA,NA,NA,NA,NA,NA,7,0.0330188679245283,1.41666666666667,0.917423929634859,0.472222222222222,0.305807976544953,"brid did lid rad rid ril sid"
"ril","ril",3,"r","i","l",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.151658767772512,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.303990919865223,0.101330306621741,"ri","il",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0253807106598985,NA,NA,NA,NA,NA,NA,0.0395987201385715,0.0197993600692857,0.0660377358490566,0.214285714285714,0.666666666666667,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,2.1,1.14017542509914,0.7,0.380058475033046,"dil rid ril rili rul sil"
"rili","rili",4,"r","i","l","i",NA,NA,NA,NA,NA,0.0660377358490566,0.151658767772512,0.0862944162436548,0.131147540983607,NA,NA,NA,NA,NA,0.43513846084883,0.108784615212207,"ri","il","li",NA,NA,NA,NA,NA,0.014218009478673,0.0253807106598985,0.040983606557377,NA,NA,NA,NA,NA,0.0805823266959485,0.0268607755653162,0.0660377358490566,0.214285714285714,0.666666666666667,0.5,NA,NA,NA,NA,NA,2,0.00943396226415094,4,NA,1,NA,"ril rili"
"rul","rul",3,"r","u","l",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.0853080568720379,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.237640208964749,0.0792134029882498,"ru","ul",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0345225780065918,0.0172612890032959,0.0660377358490566,0.214285714285714,0.333333333333333,NA,NA,NA,NA,NA,NA,6,0.0283018867924528,1.6,0.894427190999916,0.533333333333333,0.298142396999972,"kul pul ril rul rut tul"
"rupi","rupi",4,"r","u","p","i",NA,NA,NA,NA,NA,0.0660377358490566,0.0853080568720379,0.0761421319796954,0.131147540983607,NA,NA,NA,NA,NA,0.358635465684397,0.0896588664210991,"ru","up","pi",NA,NA,NA,NA,NA,0.014218009478673,0.0101522842639594,0.0163934426229508,NA,NA,NA,NA,NA,0.0407637363655832,0.0135879121218611,0.0660377358490566,0.214285714285714,0.333333333333333,1,NA,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"rupi"
"rut","rut",3,"r","u","t",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.0853080568720379,0.121827411167513,NA,NA,NA,NA,NA,NA,0.273173203888607,0.0910577346295357,"ru","ut",NA,NA,NA,NA,NA,NA,0.014218009478673,0.0304568527918782,NA,NA,NA,NA,NA,NA,0.0446748622705512,0.0223374311352756,0.0660377358490566,0.214285714285714,0.333333333333333,NA,NA,NA,NA,NA,NA,5,0.0235849056603774,1.5,1,0.5,0.333333333333333,"but Sut rul rut sut"
"r^b","r_b",3,"r","_","b",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.123222748815166,0.0456852791878173,NA,NA,NA,NA,NA,NA,0.23494576385204,0.0783152546173466,"r_","_b",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0392619144994828,0.0196309572497414,0.0660377358490566,0.285714285714286,0.25,NA,NA,NA,NA,NA,NA,3,0.0141509433962264,2.5,0.707106781186548,0.833333333333333,0.235702260395516,"rab r_b r_S"
"r^g^d","r_g_d",5,"r","_","g","_","d",NA,NA,NA,NA,0.0660377358490566,0.123222748815166,0.0152284263959391,0.180327868852459,0.0350877192982456,NA,NA,NA,NA,0.419904499210866,0.0839808998421732,"r_","_g","g_","_d",NA,NA,NA,NA,0.018957345971564,0.0050761421319797,0.0163934426229508,0.0350877192982456,NA,NA,NA,NA,0.0755146500247401,0.018878662506185,0.0660377358490566,0.285714285714286,0.25,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"r_g_d"
"r^S","r_S",3,"r","_","S",NA,NA,NA,NA,NA,NA,0.0660377358490566,0.123222748815166,0.0050761421319797,NA,NA,NA,NA,NA,NA,0.194336626796202,0.0647788755987341,"r_","_S",NA,NA,NA,NA,NA,NA,0.018957345971564,0.0050761421319797,NA,NA,NA,NA,NA,NA,0.0240334881035437,0.0120167440517718,0.0660377358490566,0.285714285714286,0.25,NA,NA,NA,NA,NA,NA,4,0.0188679245283019,1.33333333333333,1.44337567297406,0.444444444444444,0.481125224324688,"br_S kr_S r_b r_S"
"r^s^l","r_s_l",5,"r","_","s","_","l",NA,NA,NA,NA,0.0660377358490566,0.123222748815166,0.0558375634517767,0.180327868852459,0.175438596491228,NA,NA,NA,NA,0.600864513459686,0.120172902691937,"r_","_s","s_","_l",NA,NA,NA,NA,0.018957345971564,0.0152284263959391,0.0245901639344262,0.157894736842105,NA,NA,NA,NA,0.216670673144035,0.0541676682860086,0.0660377358490566,0.285714285714286,0.25,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"r_s_l"
"sal^d","sal_d",5,"s","a","l","_","d",NA,NA,NA,NA,0.188679245283019,0.232227488151659,0.0862944162436548,0.180327868852459,0.0350877192982456,NA,NA,NA,NA,0.722616737829037,0.144523347565807,"sa","al","l_","_d",NA,NA,NA,NA,0.00947867298578199,0.0203045685279188,0.0163934426229508,0.0350877192982456,NA,NA,NA,NA,0.0812644034348972,0.0203161008587243,0.188679245283019,0.05,0.5,1,1,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"sal_d"
"sari","sari",4,"s","a","r","i",NA,NA,NA,NA,NA,0.188679245283019,0.232227488151659,0.126903553299492,0.131147540983607,NA,NA,NA,NA,NA,0.678957827717777,0.169739456929444,"sa","ar","ri",NA,NA,NA,NA,NA,0.00947867298578199,0.0913705583756345,0.0327868852459016,NA,NA,NA,NA,NA,0.133636116607318,0.0445453722024394,0.188679245283019,0.05,0.5,1,NA,NA,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"sari"
"si","si",2,"s","i",NA,NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,NA,NA,NA,NA,NA,NA,NA,0.340338013055531,0.170169006527765,"si",NA,NA,NA,NA,NA,NA,NA,0.033175355450237,NA,NA,NA,NA,NA,NA,NA,0.033175355450237,0.033175355450237,0.188679245283019,0.175,NA,NA,NA,NA,NA,NA,NA,12,0.0566037735849057,1.77272727272727,0.753778361444409,0.886363636363636,0.376889180722205,"bi Si ki pi si sid sik sil sis sit su ti"
"sid","sid",3,"s","i","d",NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,0.0355329949238579,NA,NA,NA,NA,NA,NA,0.375871007979389,0.12529033599313,"si","id",NA,NA,NA,NA,NA,NA,0.033175355450237,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0534799239781557,0.0267399619890779,0.188679245283019,0.175,0.142857142857143,NA,NA,NA,NA,NA,NA,10,0.0471698113207547,2.16666666666667,1,0.722222222222222,0.333333333333333,"did lid rid si sid sik sil sis sit spid"
"sik","sik",3,"s","i","k",NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.426632429299186,0.142210809766395,"si","ik",NA,NA,NA,NA,NA,NA,0.033175355450237,0.0152284263959391,NA,NA,NA,NA,NA,NA,0.0484037818461761,0.024201890923088,0.188679245283019,0.175,0.285714285714286,NA,NA,NA,NA,NA,NA,9,0.0424528301886792,2.4375,0.821040280898046,0.8125,0.273680093632682,"pik si sid sik sil sis sit spik s_k"
"sikr^t","sikr_t",6,"s","i","k","r","_","t",NA,NA,NA,0.188679245283019,0.151658767772512,0.0862944162436548,0.0573770491803279,0.192982456140351,0.192307692307692,NA,NA,NA,0.869299626927557,0.144883271154593,"si","ik","kr","r_","_t",NA,NA,NA,0.033175355450237,0.0152284263959391,0.00819672131147541,0.0175438596491228,0.115384615384615,NA,NA,NA,0.18952897819139,0.0379057956382779,0.188679245283019,0.175,0.285714285714286,0.5,1,1,NA,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"sikr_t"
"sil","sil",3,"s","i","l",NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,0.0862944162436548,NA,NA,NA,NA,NA,NA,0.426632429299186,0.142210809766395,"si","il",NA,NA,NA,NA,NA,NA,0.033175355450237,0.0253807106598985,NA,NA,NA,NA,NA,NA,0.0585560661101354,0.0292780330550677,0.188679245283019,0.175,0.142857142857143,NA,NA,NA,NA,NA,NA,9,0.0424528301886792,2.3125,0.961304916692484,0.770833333333333,0.320434972230828,"dil ril si sid sik sil sis sit stil"
"sis","sis",3,"s","i","s",NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,0.0558375634517767,NA,NA,NA,NA,NA,NA,0.396175576507307,0.132058525502436,"si","is",NA,NA,NA,NA,NA,NA,0.033175355450237,0.0203045685279188,NA,NA,NA,NA,NA,NA,0.0534799239781557,0.0267399619890779,0.188679245283019,0.175,0.142857142857143,NA,NA,NA,NA,NA,NA,7,0.0330188679245283,2.66666666666667,0.816496580927726,0.888888888888889,0.272165526975909,"pis si sid sik sil sis sit"
"sit","sit",3,"s","i","t",NA,NA,NA,NA,NA,NA,0.188679245283019,0.151658767772512,0.121827411167513,NA,NA,NA,NA,NA,NA,0.462165424223043,0.154055141407681,"si","it",NA,NA,NA,NA,NA,NA,0.033175355450237,0.0152284263959391,NA,NA,NA,NA,NA,NA,0.0484037818461761,0.024201890923088,0.188679245283019,0.175,0.142857142857143,NA,NA,NA,NA,NA,NA,11,0.0518867924528302,2.15,0.944281031614353,0.716666666666667,0.314760343871451,"bit Sit it si sid sik sil sis sit slit sut"
"skar","skar",4,"s","k","a","r",NA,NA,NA,NA,NA,0.188679245283019,0.014218009478673,0.111675126903553,0.0573770491803279,NA,NA,NA,NA,NA,0.371949430845573,0.0929873577113933,"sk","ka","ar",NA,NA,NA,NA,NA,0.014218009478673,0.0050761421319797,0.0491803278688525,NA,NA,NA,NA,NA,0.0684744794795051,0.0228248264931684,0.188679245283019,0.075,0.333333333333333,1,NA,NA,NA,NA,NA,3,0.0141509433962264,1.5,0.707106781186548,0.375,0.176776695296637,"kar skar star"
"skru","skru",4,"s","k","r","u",NA,NA,NA,NA,NA,0.188679245283019,0.014218009478673,0.126903553299492,0.00819672131147541,NA,NA,NA,NA,NA,0.33799752937266,0.0844993823431649,"sk","kr","ru",NA,NA,NA,NA,NA,0.014218009478673,0.0050761421319797,0.00819672131147541,NA,NA,NA,NA,NA,0.0274908729221281,0.00916362430737603,0.188679245283019,0.075,0.333333333333333,1,NA,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.25,NA,"kru skru"
"skul","skul",4,"s","k","u","l",NA,NA,NA,NA,NA,0.188679245283019,0.014218009478673,0.0761421319796954,0.040983606557377,NA,NA,NA,NA,NA,0.320022993298764,0.0800057483246911,"sk","ku","ul",NA,NA,NA,NA,NA,0.014218009478673,0.0050761421319797,0.0163934426229508,NA,NA,NA,NA,NA,0.0356875942336035,0.0118958647445345,0.188679245283019,0.075,0.333333333333333,1,NA,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.25,NA,"kul skul"
"slip","slip",4,"s","l","i","p",NA,NA,NA,NA,NA,0.188679245283019,0.0663507109004739,0.0761421319796954,0.0983606557377049,NA,NA,NA,NA,NA,0.429532743900893,0.107383185975223,"sl","li","ip",NA,NA,NA,NA,NA,0.014218009478673,0.0101522842639594,0.0245901639344262,NA,NA,NA,NA,NA,0.0489604576770586,0.0163201525590195,0.188679245283019,0.075,0.666666666666667,0.5,NA,NA,NA,NA,NA,5,0.0235849056603774,1.875,1.54784796841723,0.46875,0.386961992104306,"lip slip slit stip _slip"
"slit","slit",4,"s","l","i","t",NA,NA,NA,NA,NA,0.188679245283019,0.0663507109004739,0.0761421319796954,0.131147540983607,NA,NA,NA,NA,NA,0.462319629146795,0.115579907286699,"sl","li","it",NA,NA,NA,NA,NA,0.014218009478673,0.0101522842639594,0.0327868852459016,NA,NA,NA,NA,NA,0.057157178988534,0.019052392996178,0.188679245283019,0.075,0.666666666666667,0.5,NA,NA,NA,NA,NA,3,0.0141509433962264,3,1.4142135623731,0.75,0.353553390593274,"sit slip slit"
"sl^g","sl_g",4,"s","l","_","g",NA,NA,NA,NA,NA,0.188679245283019,0.0663507109004739,0.0812182741116751,0.0491803278688525,NA,NA,NA,NA,NA,0.38542855816402,0.0963571395410051,"sl","l_","_g",NA,NA,NA,NA,NA,0.014218009478673,0.0253807106598985,0.0327868852459016,NA,NA,NA,NA,NA,0.0723856053844731,0.0241285351281577,0.188679245283019,0.075,0.333333333333333,1,NA,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.25,NA,"pl_g sl_g"
"spark","spark",5,"s","p","a","r","k",NA,NA,NA,NA,0.188679245283019,0.033175355450237,0.111675126903553,0.0573770491803279,0.0526315789473684,NA,NA,NA,NA,0.443538355764505,0.0887076711529011,"sp","pa","ar","rk",NA,NA,NA,NA,0.018957345971564,0.0152284263959391,0.0491803278688525,0.0175438596491228,NA,NA,NA,NA,0.100909959885478,0.0252274899713696,0.188679245283019,0.1,0.5,0.5,1,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.2,NA,"park spark"
"spat","spat",4,"s","p","a","t",NA,NA,NA,NA,NA,0.188679245283019,0.033175355450237,0.111675126903553,0.131147540983607,NA,NA,NA,NA,NA,0.464677268620416,0.116169317155104,"sp","pa","at",NA,NA,NA,NA,NA,0.018957345971564,0.0152284263959391,0.0327868852459016,NA,NA,NA,NA,NA,0.0669726576134047,0.0223242192044682,0.188679245283019,0.1,0.5,0.5,NA,NA,NA,NA,NA,2,0.00943396226415094,1,NA,0.25,NA,"pat spat"
"spid","spid",4,"s","p","i","d",NA,NA,NA,NA,NA,0.188679245283019,0.033175355450237,0.0761421319796954,0.0901639344262295,NA,NA,NA,NA,NA,0.388160667139181,0.0970401667847952,"sp","pi","id",NA,NA,NA,NA,NA,0.018957345971564,0.0152284263959391,0.0163934426229508,NA,NA,NA,NA,NA,0.0505792149904539,0.0168597383301513,0.188679245283019,0.1,0.5,0.5,NA,NA,NA,NA,NA,3,0.0141509433962264,3,1.4142135623731,0.75,0.353553390593274,"sid spid spik"
"spik","spik",4,"s","p","i","k",NA,NA,NA,NA,NA,0.188679245283019,0.033175355450237,0.0761421319796954,0.0737704918032787,NA,NA,NA,NA,NA,0.37176722451623,0.0929418061290575,"sp","pi","ik",NA,NA,NA,NA,NA,0.018957345971564,0.0152284263959391,0.0163934426229508,NA,NA,NA,NA,NA,0.0505792149904539,0.0168597383301513,0.188679245283019,0.1,0.5,0.5,NA,NA,NA,NA,NA,4,0.0188679245283019,2.33333333333333,1.52752523165195,0.583333333333333,0.381881307912987,"pik sik spid spik"
"stak","stak",4,"s","t","a","k",NA,NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.111675126903553,0.0737704918032787,NA,NA,NA,NA,NA,0.445214911383216,0.111303727845804,"st","ta","ak",NA,NA,NA,NA,NA,0.0663507109004739,0.0253807106598985,0.0245901639344262,NA,NA,NA,NA,NA,0.116321585494799,0.0387738618315995,0.188679245283019,0.35,0.357142857142857,0.2,NA,NA,NA,NA,NA,3,0.0141509433962264,4,0,1,0,"stak stap star"
"stap","stap",4,"s","t","a","p",NA,NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.111675126903553,0.0983606557377049,NA,NA,NA,NA,NA,0.469805075317642,0.117451268829411,"st","ta","ap",NA,NA,NA,NA,NA,0.0663507109004739,0.0253807106598985,0.0327868852459016,NA,NA,NA,NA,NA,0.124518306806274,0.041506102268758,0.188679245283019,0.35,0.357142857142857,0.2,NA,NA,NA,NA,NA,5,0.0235849056603774,3,1.4142135623731,0.75,0.353553390593274,"stak stap star stip tap"
"star","star",4,"s","t","a","r",NA,NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.111675126903553,0.0573770491803279,NA,NA,NA,NA,NA,0.428821468760265,0.107205367190066,"st","ta","ar",NA,NA,NA,NA,NA,0.0663507109004739,0.0253807106598985,0.0491803278688525,NA,NA,NA,NA,NA,0.140911749429225,0.046970583143075,0.188679245283019,0.35,0.357142857142857,0.6,NA,NA,NA,NA,NA,6,0.0283018867924528,3.1,1.51657508881031,0.775,0.379143772202578,"skar stak stap star start tar"
"start","start",5,"s","t","a","r","t",NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.111675126903553,0.0573770491803279,0.210526315789474,NA,NA,NA,NA,0.639347784549739,0.127869556909948,"st","ta","ar","rt",NA,NA,NA,NA,0.0663507109004739,0.0253807106598985,0.0491803278688525,0.0526315789473684,NA,NA,NA,NA,0.193543328376593,0.0483858320941483,0.188679245283019,0.35,0.357142857142857,0.6,0.666666666666667,NA,NA,NA,NA,2,0.00943396226415094,5,NA,1,NA,"star start"
"start^l","start_l",7,"s","t","a","r","t","_","l",NA,NA,0.188679245283019,0.0710900473933649,0.111675126903553,0.0573770491803279,0.210526315789474,0.230769230769231,0.454545454545455,NA,NA,1.32466246986442,0.189237495694918,"st","ta","ar","rt","t_","_l",NA,NA,0.0663507109004739,0.0253807106598985,0.0491803278688525,0.0526315789473684,0.0769230769230769,0.363636363636364,NA,NA,0.634102768936034,0.105683794822672,0.188679245283019,0.35,0.357142857142857,0.6,0.666666666666667,0.5,1,NA,NA,1,0.00471698113207547,NA,NA,NA,NA,"start_l"
"stil","stil",4,"s","t","i","l",NA,NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.0761421319796954,0.040983606557377,NA,NA,NA,NA,NA,0.376895031213456,0.0942237578033641,"st","ti","il",NA,NA,NA,NA,NA,0.0663507109004739,0.0101522842639594,0.0163934426229508,NA,NA,NA,NA,NA,0.0928964377873842,0.0309654792624614,0.188679245283019,0.35,0.142857142857143,0.5,NA,NA,NA,NA,NA,3,0.0141509433962264,3,1.4142135623731,0.75,0.353553390593274,"sil stil stip"
"stip","stip",4,"s","t","i","p",NA,NA,NA,NA,NA,0.188679245283019,0.0710900473933649,0.0761421319796954,0.0983606557377049,NA,NA,NA,NA,NA,0.434272080393784,0.108568020098446,"st","ti","ip",NA,NA,NA,NA,NA,0.0663507109004739,0.0101522842639594,0.0245901639344262,NA,NA,NA,NA,NA,0.10109315909886,0.0336977196996198,0.188679245283019,0.35,0.142857142857143,0.5,NA,NA,NA,NA,NA,4,0.0188679245283019,3,1,0.75,0.25,"slip stap stil stip"
